name,id,name_all,kind,cst,n_stars,cst_tidal,n_stars_tidal,ra,dec,l,b,ang_radius_50,ang_radius_c,ang_radius_t,ang_radius_total,radius_50_pc,radius_c_pc,radius_t_pc,radius_total_pc,pmra,pmra_std,pmra_error,pmdec,pmdec_std,pmdec_error,parallax,parallax_std,parallax_error,distance_16,distance_50,distance_84,n_stars_used_for_distance,global_parallax_correction_only,x,y,z,radial_velocity,radial_velocity_std,radial_velocity_error,radial_velocity_n_stars,class_2.5,class_16,class_50,class_84,class_97.5,human_class,log_age_16,log_age_50,log_age_84,a_v_16,a_v_50,a_v_84,differential_a_v_16,differential_a_v_50,differential_a_v_84,distance_modulus_16,distance_modulus_50,distance_modulus_84,min_cluster_size,is_merged_cluster,is_gmm_membership_list,n_unique_strong_crossmatches,crossmatch_type,data_source,family,age_myr,rv_combined,x_helio,y_helio,z_helio,U,V,W,x_helio_err,y_helio_err,z_helio_err,U_err,V_err,W_err,n_rv_combined,mass_16,mass_50,mass_84,n_sne_16,n_sne_50,n_sne_84,n_stars_greater_8M_16,n_stars_greater_8M_50,n_stars_greater_8M_84,weight_score,name_both
NGC_2451A,4872.0,"BH_9,Collinder_161,ESO_311-8,Escorial_24,HIP_37742_Group,MWSC_1308,MWSC_1322,NGC_2451,NGC_2451A,NGC_2451B,OCL_716,Platais_7",o,31.70335065512941,407,27.23533578365169,307.0,115.9706716674843,-38.24075458617026,252.5007195874805,-7.104195107061651,0.948218860839107,1.4764381317159068,2.688841706947947,5.275241284479495,3.1460766674307923,4.899282205793031,8.926994811287114,17.55064112129981,-20.98716191192072,0.7145819513600349,0.0407833461096646,15.327214404849324,0.5584238562373727,0.0318709328740766,5.19569847830011,0.106695499873281,0.0060894338170644,190.03452468383892,190.08318176077643,190.1318637607376,267.0,False,-8178.751557109156,-179.89442757678216,-2.563388953279613,25.246546362034472,31.906924794772337,3.440612185013851,86.0,0.9346784353256226,0.9859877228736876,0.9921672642230988,0.9998867511749268,0.9999006986618042,,7.119625568389893,7.41600227355957,7.688241958618164,1.4003172536455888e-12,0.0436779856681823,0.093954712152481,0.0277167670428752,0.4497754871845245,0.6714057326316833,6.238842487335205,6.442574501037598,6.58189582824707,20.0,False,False,2.0,m:m,hunt,m6,26.06167193416212,23.417883,-56.71803874022854,-179.8945148666772,-23.508372777483608,-27.01866773652804,-14.275772745326709,-12.76658526506306,0.0290445555642335,0.0921215956827836,0.0120383259810559,0.2049673166121273,0.5666936575399255,0.0885361920091207,59.0,245.6835164101496,286.5103101288189,320.0873223990064,1.0,2.0,4.0,1.0,3.0,4.0,0.5166021199463069,NGC_2451A
NGC_2451B,4873.0,"BH_9,Collinder_161,ESO_311-8,Escorial_24,HIP_37742_Group,MWSC_1308,MWSC_1322,NGC_2451,NGC_2451A,NGC_2451B,OCL_716,Platais_7",o,28.61356366323221,615,28.629996948867102,549.0,116.1761222798116,-37.94207386673215,252.3175663636077,-6.817310116781048,0.7721465009862948,0.4797839005657956,4.284071641697484,5.62025337826857,4.953385533881643,3.0777401709947028,27.532348219662996,36.16829972931557,-9.400296220233209,0.5928772840389889,0.0253033858771471,4.7444095457991935,0.2981183791269953,0.0127233823713575,2.6757850812535846,0.1724885285919331,0.0073616310083757,367.38627075545816,367.5350512593281,367.6839523153689,446.0,False,-8232.931149468544,-347.6947466782595,-22.544519277825,12.84248303511242,13.308026727740517,1.1583150490804226,132.0,0.744172990322113,0.9523643255233764,0.9742449223995208,0.9990357160568236,0.9997677206993104,,7.226033210754394,7.440184831619263,7.672418117523193,0.0229761600494384,0.1814599484205246,0.2709758281707763,0.3664709627628326,0.8533775210380554,1.2634234428405762,7.639950752258301,7.784816980361938,7.967133522033691,80.0,False,False,2.0,m:m,hunt,cr135,27.55401126463538,15.008157,-110.8461555540645,-347.69491387113123,-43.62786461915886,-18.7937529149518,-8.417223401643337,-12.002277823651928,0.0897788017289542,0.2816122271320296,0.0353359788431077,0.1581412433416997,0.4462973806321585,0.0759806265084363,106.0,596.4421461178799,669.9858282647738,761.6101159327256,3.0,6.0,7.0,4.0,7.0,9.0,0.6484911352039785,NGC_2451B
OC_0185,4942.0,"CWNU_1115,OC_0185",o,21.19544941521537,356,21.19544941521537,356.0,332.74135849772006,63.39593762388576,106.06786453460111,5.9074606224935,1.2516616165903194,2.6382342050661696,2.6382342050661696,2.638234205066182,19.85699625363597,41.87723102331961,41.87723102331961,41.87723102331981,-1.300997100529242,0.4099520948168583,0.0217274175705018,-2.486078375806637,0.3459594101532237,0.0183358120665333,1.0768042283417802,0.0547425851632852,0.0029013512109575,907.7461120250564,908.8247757277588,909.906006006301,311.0,False,-8371.93714517531,868.6833751975117,114.97948711692732,-20.22806788273341,23.746249767074385,3.2314552907786744,54.0,0.6871354579925537,0.908826470375061,0.9420203864574432,0.993221879005432,0.9988466501235962,,6.638137340545654,6.809116840362549,6.941546440124512,0.809501588344574,1.119360268115997,1.3240337371826172,1.8709903955459597,2.274066209793091,2.6657357215881348,9.625774383544922,9.774835109710692,9.94949436187744,-1.0,True,False,2.0,1:m,hunt,none,6.44342592828835,-20.50933,-250.2048220761095,868.6832798495929,93.53811680928396,17.694150832537044,-15.393309607567229,-7.736657660605213,0.5946315546335939,2.064494540493115,0.2223007348710552,0.766052003576098,2.562749881131326,0.4468785051684624,7.0,772.5947071946077,899.7104719737409,1022.1888139725834,0.0,1.0,3.0,6.0,9.0,13.0,1.0,OC_0185
OC_0279,4963.0,"OC_0279,Theia_17,Theia_21",o,15.451559557881817,146,15.45155955788182,146.0,58.54704721543021,31.923037295375128,162.2710919507961,-16.653023478299268,1.1601843877207525,2.260164597459149,3.030300291614254,3.030300291614268,5.683805101222708,11.076899484774774,14.857429169177497,14.857429169177562,6.300104263669474,0.3649854232730168,0.0302064085554776,-9.797288586414874,0.3635929270011475,0.030091164744032,3.527025639468376,0.089708901931255,0.0074243615498359,280.4230224361739,280.6567102196043,280.8907878107352,121.0,False,-8378.293742021451,81.87962169286351,-58.97331284108777,11.44797128572729,14.376404582278132,2.24521718604697,41.0,0.9773261547088624,0.994218647480011,0.9966992735862732,0.999974012374878,0.999974012374878,,6.972921371459961,7.229924440383911,7.421380519866943,0.4524796903133392,0.6640745997428894,0.8884396553039551,0.2048253864049911,0.758548229932785,1.0741719007492063,7.048007965087891,7.216213464736938,7.377912044525146,20.0,False,False,3.0,m:m,hunt,none,16.97948213579134,14.2589805,-256.115431539037,81.87926531475199,-80.42922746352937,-17.6323209258258,-10.615861425624864,-8.605701420071451,0.4268628769683573,0.1364666648404124,0.1340499134359447,1.276314611905246,0.3938634217694462,0.3805955539851821,29.0,132.75127823391003,155.4359907562728,208.55420365014436,0.0,1.0,2.0,0.0,2.0,3.0,0.6744359492964243,OC_0279
OC_0280,4964.0,"OC_0280,Theia_21,Theia_77,UBC_31",o,8.181396416729527,78,8.181396416729527,78.0,60.520993376804114,32.178104039734805,163.37893660620352,-15.337691576055487,0.5707414806831757,0.4798014496976174,2.3947824621459213,2.3947824621458875,3.666042389648026,3.081877608181081,15.390855205746956,15.39085520574674,3.6278841954882672,0.1912019543969617,0.0216493581847242,-5.259416665563588,0.1951913647434022,0.0221010699562295,2.703450231246317,0.0719468403401426,0.0081463754996411,367.5178988041183,368.01567074269616,368.5147928900756,68.0,False,-8462.30063242548,101.51865680415112,-75.67200652770109,24.97955422381233,30.174932117609192,5.917791064962574,26.0,0.8389084339141846,0.963772714138031,0.9787353575229644,0.999206006526947,0.9993810653686525,,6.651433944702148,6.889973402023315,7.054636001586914,0.4306390285491943,0.686458170413971,0.8900988101959229,0.7820213437080383,1.315404772758484,1.901505708694458,7.6303205490112305,7.779321432113647,7.944067001342773,40.0,False,False,4.0,m:m,hunt,none,7.761995775248315,19.8163805,-340.07932449701934,101.5181974787449,-97.34291213290231,-20.43683001172001,-5.403186943777246,-7.336983195272065,0.9212191064125932,0.2749961448091653,0.2636859816846737,1.9896521320116924,0.5816685403877216,0.580156756543447,13.0,79.44931021659531,89.42172337804443,126.32906312793952,0.0,0.0,1.0,0.0,1.0,2.0,0.6792707731402673,OC_0280
OC_0322,4978.0,"CWNU_216,OC_0322",o,8.301728635375783,53,8.301728635375783,53.0,79.41769192082812,7.164122705635773,195.20566966733224,-17.12286598083976,0.3327714273724482,0.1861312527954944,2.0545658860063,2.0545658860063063,2.2438259308627875,1.255044364770438,13.859403097413212,13.859403097413258,2.291051887539952,0.2835267473049055,0.0389453939043392,-3.665995135192937,0.2889147225692104,0.0396854892251857,2.549517233627693,0.0972839470981636,0.0133629778365581,385.4819445385268,386.33217776019086,387.18616988425407,47.0,False,-8478.545873797606,-96.83716087457208,-92.03245373928009,6.219117812370204,20.30204815132362,5.241966292265164,15.0,0.2707424163818359,0.6105659604072571,0.7471013069152832,0.9580957889556884,0.9745113849639891,,6.502377510070801,6.727891445159912,6.852597236633301,0.6048483848571777,0.8988405466079712,1.1808466911315918,1.2274984121322632,1.7620250582695007,2.346197366714477,7.708853721618652,7.872546672821045,8.020352363586426,40.0,False,False,2.0,1:m,hunt,none,5.344307581214912,9.535463,-356.2824533470589,-96.8376593640485,-113.74459432792769,-8.728314736640979,-11.378589661802708,-3.228180842982129,1.5716671356555023,0.4271795180663389,0.5017610019361172,3.817165156356263,0.8835101379859702,1.258723972972782,5.0,49.98178317006656,68.41920399524216,90.66104098115756,0.0,0.0,0.0,0.0,0.0,1.0,0.8477037916032566,OC_0322
OC_0343,4981.0,"CWNU_1003,OC_0343,Theia_838",o,16.482548397539023,104,16.482548397539023,104.0,97.63164676147714,4.357297856461256,206.6649279529504,-2.6488256569824284,0.3937485062545077,0.3026497787282625,1.7856387495578074,1.785638749557807,4.414631961632407,3.3932288206184373,20.026404648117985,20.02640464811797,-1.758628744736528,0.1589957049049019,0.0155908115747602,-4.71420832604683,0.1562518963203274,0.0153217590071774,1.5236654538729797,0.0624144502946257,0.0061202403842781,641.212055158987,642.3790658051142,643.5503321324936,93.0,False,-8695.494036481798,-287.9731860223953,-7.419656042436539,11.010466629923576,7.139630317676095,1.1150229252054191,41.0,0.9575668573379515,0.991030752658844,0.9953346848487854,0.9998844861984252,0.9999598860740662,,7.247226715087891,7.488465309143066,7.740742683410644,0.0170570909976959,0.1479387581348419,0.2300317585468292,0.1195362955331802,0.5752656161785126,0.8252366185188293,8.819405555725098,9.004578590393066,9.17764949798584,80.0,False,False,3.0,m:m,hunt,none,30.793943538140223,11.303205,-573.4462952702045,-287.9737630519784,-29.687074952095287,-5.068342920718633,-13.902790712409024,-11.881046710305744,2.087359845844844,1.0482321964751122,0.108061746508266,1.1486402681611307,0.6001404510663133,0.1786456221041745,12.0,227.8944796271045,299.2200521629355,372.010461709128,1.0,2.0,4.0,2.0,3.0,5.0,1.0,OC_0343
OC_0367,4989.0,"CWNU_18,OC_0367",o,13.182207806558038,135,13.41781864695466,125.0,89.45101497766913,-14.114305582289454,219.8512158057605,-18.140321256038455,0.47221571932547,1.0383338642516229,1.0383338642516229,1.9787001696558917,5.363980422235739,11.795639095316824,11.795639095316824,22.48482978317076,-1.867475055549175,0.2664596813628013,0.0238328784316063,1.520144151152853,0.2710344769193664,0.024242060585512,1.488403756217363,0.0625761234627604,0.005596978633246,649.6993392049317,650.817980721766,651.9404809992685,121.0,False,-8597.297273704435,-396.31266892633744,-180.6137417359842,27.35260540848401,22.22624209766664,4.127309542731234,29.0,0.2315291464328766,0.561099648475647,0.7196156084537506,0.956429958343506,0.9819281101226808,,6.610929012298584,6.820332050323486,6.99983024597168,0.2506699562072754,0.472494438290596,0.6190228462219238,1.074359655380249,1.5777947306632996,2.1067323684692383,8.868186950683594,9.02444839477539,9.21616268157959,80.0,False,False,2.0,1:m,hunt,none,6.611987902836855,25.175402,-474.8064606325249,-396.31340822555006,-202.62909818932656,-20.800566880498582,-9.709818164928748,-10.87795919125097,1.6350325815591873,1.3647357158837394,0.6977688910764925,2.4249731997235,2.1870398217645293,1.0907163477657955,11.0,240.28519493238556,299.0237029195282,393.88321032109104,0.0,0.0,2.0,1.0,3.0,5.0,0.9999699532797864,OC_0367
OC_0395,5000.0,"CWNU_91,LISC_3392,OC_0395",o,16.656357282585876,143,16.656357282585876,143.0,104.36893683319906,-21.353401562978934,232.7350751130841,-8.290834288345506,0.3384192523902766,0.2613600198173649,1.5281842816457056,1.528184281645712,4.702397333830792,3.631628176721773,21.23918949326648,21.23918949326657,-3.4682276395160843,0.1114191329890471,0.0093173359724008,3.2548305454172106,0.1046131387020001,0.0087481901381311,1.222192855794869,0.0549904425166462,0.0045985318181299,794.6661186666216,796.126064726781,797.5913850328104,126.0,False,-8599.283577447779,-626.9700242063941,-92.77931963350473,34.79756355685017,14.233679087464685,2.121831600632547,45.0,0.9952197670936584,0.9993677139282228,0.9997328221797944,1.0,1.0,,6.96588134765625,7.180395603179932,7.373922824859619,0.0398404896259307,0.1598895490169525,0.2249742746353149,0.085800215601921,0.5243871510028839,0.7721481919288635,9.31106185913086,9.48532772064209,9.612655639648438,80.0,False,False,3.0,1:m,hunt,cr135,15.149405946248242,35.584026,-477.0173567664153,-626.9706365548604,-114.79970896707884,-34.908290298386575,-17.68955353488728,-11.822488194929198,1.7527410439903406,2.3037257501817976,0.4218172753895999,0.9067368940267976,1.1424325706086556,0.2418419916387627,20.0,365.3312135184532,460.9554861873958,568.9766821747879,0.0,2.0,4.0,3.0,5.0,8.0,0.2944902830301656,OC_0395
OC_0401,5002.0,OC_0401,o,9.674656346222484,69,9.674656346222484,69.0,104.68584382697388,-23.32588834734249,234.65926572073525,-8.888107322204661,0.3715391501446331,0.8466773785770706,0.9300541915383472,0.9300541915383448,5.275875447355358,12.02356993158162,13.20779333611471,13.207793336114676,-3.0694673640373438,0.160242857064233,0.0192909730485786,3.3949429177127017,0.1155546224171653,0.0139111417976943,1.1849622815199747,0.0663128656113712,0.0079831308971868,811.6388372620765,813.591674598595,815.5539318180389,59.0,False,-8587.255171395722,-655.6983610085398,-103.71471410385432,35.5871576832766,10.369022132796609,2.3185838349133063,20.0,0.8038175106048584,0.9674674272537231,0.9827714562416076,0.9997782707214355,0.9999507665634156,,6.929435253143311,7.138797044754028,7.350747108459473,0.0342608392238616,0.1464413106441497,0.2319656312465667,0.0733751505613327,0.531530886888504,0.7653421759605408,9.39478874206543,9.55153226852417,9.73038101196289,40.0,False,False,1.0,1:1,hunt,cr135,13.765660193514298,35.2484455,-464.96097409279696,-655.6989781591788,-125.7042385436215,-34.45722810039455,-18.30702009404004,-10.389854169287572,2.237444451854458,3.155297159361566,0.6049029204070564,0.7769514741171015,1.178240736477275,0.2433579507708697,13.0,144.20720081874023,197.34551581795364,266.9216825825134,0.0,1.0,2.0,1.0,2.0,3.0,0.2670292781831127,OC_0401
OC_0407,5004.0,"CWNU_1204,OC_0407,Teutsch_205",o,11.36326528530918,82,11.36326528530918,82.0,107.37015907041902,-25.200818259900583,237.44897018812424,-7.5171627017403075,0.2951257571706236,0.2397180587126546,1.275111081929752,1.275111081929717,3.1154257277305777,2.5305197601825995,13.462514201551844,13.462514201551471,-4.9923096030755945,0.2024826196457992,0.0223604646911183,3.635190486518869,0.1798627087451939,0.0198625134106874,1.62194072135791,0.0629521966896332,0.0069519071502001,603.7169738863618,604.8240879991267,605.9352700893362,66.0,False,-8444.80443512049,-505.4319275383566,-57.499712249295335,22.98329384224856,12.075368045327156,2.6350613386744115,21.0,0.8764053583145142,0.97784161567688,0.9880013167858124,0.9997162222862244,0.9997162222862244,,7.121057510375977,7.398043632507324,7.637986183166504,1.871554013632704e-05,0.122750848531723,0.1904964745044708,0.0514993779361248,0.530171662569046,0.7816567420959473,8.698678970336914,8.897473335266113,9.043127059936523,80.0,False,False,3.0,m:m,hunt,cr135,25.00596577915745,24.661089,-322.6291321588646,-505.4323438731302,-79.1250040967257,-26.86702793424005,-12.251381414824118,-11.81943871806858,1.183297743984781,1.8537599138675205,0.290204539850194,1.5145994459681171,2.397999840297889,0.4185659518624134,14.0,125.10311974300876,155.45064942690274,201.7313844937628,0.0,1.0,2.0,1.0,2.0,3.0,0.4847529324527215,OC_0407
OC_0450,5015.0,OC_0450,o,20.786419012561584,398,21.20100005150538,386.0,118.13779524919455,-42.43187044798525,256.9987213071509,-7.733433159117862,3.1449597828945963,6.280650493612975,6.280650493612975,7.061356554964848,17.782045830388338,35.61879234437669,35.61879234437669,40.08897662760266,-11.397807110713398,0.3834917529915528,0.0195192162930708,4.658642415907119,0.3350946296738322,0.0170558675753168,3.051372690636736,0.0804664178239304,0.0040956328306452,323.4990195106438,323.63299507836774,323.76708166274665,306.0,False,-8194.231302636967,-312.46851132982067,-22.56514200787192,10.139036637928184,9.656585736314865,1.0067686582998,92.0,0.9854912161827089,0.9969176054000854,0.9982580840587616,0.9999771118164062,0.9999771118164062,,7.040459156036377,7.337456226348877,7.556908130645752,6.226400000741705e-05,0.1037967056035995,0.1748786270618438,0.0306669827550649,0.470087006688118,0.7419710159301758,7.353836059570312,7.539361000061035,7.692306041717529,80.0,False,False,1.0,1:1,hunt,cr135,21.74984800692663,12.0320865,-72.14641546975184,-312.4686424087644,-43.549486213783005,-16.696471893555582,-7.604660282839955,-13.12798629393797,0.0597581942862461,0.2588148242686543,0.036071627970486,0.1327490559126103,0.7267994568963951,0.0890341535956896,68.0,306.63137944598674,371.1817837354695,416.3695994792708,1.0,3.0,4.0,1.0,4.0,6.0,0.558189274044625,OC_0450
OC_0470,5020.0,"CWWL_3526,OC_0470",o,23.660231938876677,415,23.66533267994754,412.0,117.37501492536522,-46.36827055941276,260.1974650990202,-10.143514406178646,0.7568946881056985,0.8793321745417604,2.503685378201152,2.7000274991189364,5.141480236003047,5.973302553422335,17.01702944451175,18.35343183993726,-4.684030547614817,0.1771543444272868,0.0087277681159103,8.974550952867233,0.288705141494798,0.0142234814335694,2.540015312877274,0.0476003684030754,0.0023451018319478,388.9743002572228,389.1796126672267,389.3851419319029,362.0,False,-8187.3723204586095,-377.5033911742783,-47.57351343502555,15.103327284098432,24.101500823542864,2.801742560919074,74.0,0.8349283337593079,0.9645754098892212,0.977953165769577,0.999669313430786,0.999669313430786,,6.642217636108398,6.845579385757446,7.040346145629883,0.0674076676368713,0.26437708735466,0.3722606897354126,0.2595818340778351,0.8579151630401611,1.2105966806411743,7.762705326080322,7.918688058853149,8.081920623779297,80.0,False,False,2.0,1:m,hunt,gamma_velorum,7.007762677776589,17.974474,-65.22338597929794,-377.5035525208264,-68.54012453565988,-21.28786454120999,-15.187938916644038,-2.973971453956106,0.0688537740721244,0.398515715282258,0.0723551250643197,0.3291895752400395,1.6761975889075964,0.3218014473625664,29.0,316.5068259523614,380.86984391314815,455.9984037227773,0.0,1.0,2.0,2.0,4.0,6.0,0.3011413625897467,OC_0470
OC_0479,5025.0,OC_0479,o,11.176096583360126,92,12.459299872890478,77.0,119.55156357303794,-49.19828207382948,263.4316899861958,-10.26080151710002,0.3622935702278892,0.6567969496413035,0.968703934545857,2.1814557970416213,2.5236182771241253,4.575171731155774,6.748227211161693,15.20245016683256,-5.3875025858714185,0.1184328138767665,0.0134966717411333,8.237026699126375,0.1573831034414446,0.0179354691931938,2.472162729667041,0.0369535418245353,0.0042112469285493,398.6368722925992,399.09830362017215,399.56080442038535,86.0,False,-8167.077375002263,-390.1377191822044,-50.17636512785588,13.0208407219543,44.06133091666927,8.993981511146393,24.0,0.961183786392212,0.9906299114227296,0.9949482679367064,0.9999743700027466,0.9999743700027466,,6.603224754333496,6.854934930801392,7.021655082702637,0.0561085939407348,0.2060261815786361,0.3235757052898407,0.1037137284874916,0.6544301211833954,0.9500499963760376,7.783719062805176,7.965800762176514,8.112863540649414,80.0,False,False,1.0,1:1,hunt,gamma_velorum,7.160361203692278,19.6576415,-44.92183321175685,-390.1378653909799,-71.09100394257965,-21.130139511271995,-17.357172591906522,-4.841939655248576,0.1039962449524978,0.9031882742445988,0.1645791574239723,0.2785708176521827,1.540652932077863,0.2169206004159904,7.0,72.62238232481589,89.68408409789288,115.20344674141664,0.0,0.0,1.0,0.0,1.0,2.0,0.2986529382594329,OC_0479
OC_0666,5070.0,"CWNU_1014,OC_0666",o,12.009249530731946,64,12.009249530731946,64.0,242.1909911931975,-39.084873762078345,339.56610333560934,9.364234948463237,0.2454097995215784,0.1840780976139835,1.137710205763256,1.1377102057632411,0.6737946908237424,0.5054016317533864,3.1240772690000758,3.1240772690000345,-9.865689087731456,0.7131527485648423,0.0891440935706052,-23.49564656601708,0.5838801314284924,0.0729850164285615,6.276736091083171,0.1078227802553824,0.0134778475319228,157.20461961531385,157.30975712046182,157.4150353503893,58.0,False,-7976.4616564640755,-54.18929460368709,46.02344916926433,3.818679658706799,24.86218821898556,5.860073961593661,18.0,0.1389899849891662,0.5175939202308655,0.6669878959655762,0.956959307193756,0.956959307193756,,6.497934341430664,6.779711246490479,6.919464588165283,1.5875719785690308,1.9365920424461365,2.39607834815979,1.3886229991912842,1.872726023197174,2.6703171730041504,5.8077473640441895,5.946127653121948,6.081370830535889,10.0,False,False,2.0,1:m,hunt,alphaPer,6.021590896977117,-1.60865555,145.4467236549668,-54.18912171191704,25.595885439371308,-7.390830829918732,-16.405011553240158,-8.170229498774551,0.1945478769555393,0.0724827505097138,0.0342367641284298,1.0398664211214357,0.4552687076978527,0.2655450758748792,10.0,66.4247585424305,84.33377833154921,108.01471242394948,0.0,0.0,0.0,0.0,1.0,2.0,0.3072307370410855,OC_0666
OCSN_10,5085.0,OCSN_10,o,13.324478385865596,121,14.189360578617858,112.0,276.0893857196853,15.689698428965247,44.110442223713285,12.962785805095848,2.278375189935639,1.8610606961685208,9.79634374508803,14.219404754289808,14.661506942572071,11.973956643368783,63.62817915663491,93.37968482117812,-1.585574690339055,0.3782680933550085,0.0357429751402827,-7.291333620044654,0.7224414519105943,0.0682643006628521,2.6928667942850395,0.0701540360577773,0.006628933317012,368.1713414260859,368.5080705661984,368.84541621443697,87.0,False,-7863.916590604351,249.9607505463516,102.80318206024816,-9.737728565718257,21.745903524157868,3.527651373461347,38.0,0.9756699204444884,0.99675190448761,0.9985678493976592,0.9999912977218628,0.9999912977218628,,7.456830978393555,7.736792087554932,7.95395565032959,0.1323930919170379,0.3786798119544983,0.5096873044967651,0.041138757020235,0.488457515835762,0.7267975211143494,7.594124794006348,7.767596244812012,7.90274715423584,40.0,False,False,1.0,1:1,hunt,alphaPer,54.54966496337949,-16.0033775,257.8458094080209,249.96111181570487,82.66304629640337,-1.3516217756335491,-20.05311200964526,-6.3566338385226935,0.4716514325911021,0.4572287474851464,0.151207205180313,0.5255585750882498,0.5527349188913837,0.1595208718578217,29.0,180.7847146965751,211.30196131415968,274.71659721509843,1.0,2.0,3.0,1.0,2.0,3.0,0.6900027539257088,OCSN_10
OCSN_24,5089.0,OCSN_24,o,12.590048466891712,58,12.590048466891712,58.0,314.77218010389333,48.761052334492845,88.88540276155618,1.8767564027744528,2.1045490779415896,2.7048676164739103,6.558807575678947,6.558807575678947,5.757691944084372,7.402233940642613,18.01447885290812,18.01447885290812,13.339255530736525,1.8731567201888015,0.245957527115209,2.8319481264042947,0.6706039283664282,0.0880546096955126,6.312790909597949,0.1884338209919438,0.0247425728645796,156.6108023856116,156.68110392440022,156.7514686073123,48.0,False,-8118.913944575753,156.56741737701248,25.92367862590932,-24.59297138572997,10.412850301802708,2.3888716936723684,19.0,0.9286774396896362,0.9864310622215272,0.9929770529270172,0.9999809861183168,0.9999809861183168,,7.452802181243896,7.745222806930542,8.065774917602539,3.617269385358668e-06,0.1062057018280029,0.1941197216510772,0.0070524932816624,0.4759547710418701,0.7045779228210449,5.822418689727783,5.953901052474976,6.149179935455322,10.0,False,False,1.0,1:1,hunt,alphaPer,55.61895270671121,-23.777035,3.046151756693426,156.56742774782407,5.131262502909131,-8.919145576909415,-22.894699466526063,-7.082737176189913,0.0027347947366536,0.1405641647336892,0.004606779571759,0.0584504302306302,0.592794858288542,0.1306090302671883,10.0,36.70278610175742,46.54941690429816,66.2235707302265,0.0,0.0,1.0,0.0,0.0,1.0,0.8837223944316228,OCSN_24
OCSN_27,5090.0,OCSN_27,o,17.285014915575164,173,17.285014915575164,173.0,321.6072071269982,47.632544554798265,91.19923458756158,-2.205248000495109,0.7818350902487983,0.3974240651230442,5.337341031814223,5.33734103181422,5.637300078630609,2.8654323824322048,38.59337566208306,38.59337566208305,3.2571996524372757,0.297024394607985,0.0225823465494108,-2.5056998227951333,0.2417905400582212,0.0183829943502464,2.407233890870069,0.0776317172155593,0.005902230164298,412.76250976500967,413.096647560904,413.4313267747717,142.0,False,-8130.652960660872,412.700321579165,4.927084919352318,-16.30640998515988,14.765852160644156,2.3060386794187995,41.0,0.9184466600418092,0.9834614992141724,0.9907897114753724,0.9998208284378052,0.9998208284378052,,6.910591125488281,7.173112392425537,7.379398822784424,0.0026448369026184,0.1462897509336471,0.2113679051399231,0.0513042211532592,0.4944844841957092,0.77524733543396,7.900729179382324,8.062859535217285,8.225613594055176,80.0,False,False,1.0,1:1,hunt,none,14.897465639948432,-15.069816,-8.63932305205799,412.7002901951506,-15.895684826336035,-0.7511028349623237,-13.469916157317478,-7.652913718597838,0.0139873471357532,0.6681752941981358,0.0257356346425012,0.1124680578213973,2.6710842785008264,0.1019942540422365,20.0,157.298358527899,193.2884660895951,245.18831559702383,0.0,1.0,2.0,0.0,2.0,3.0,0.9991407403005031,OCSN_27
OCSN_28,5091.0,OCSN_28,o,10.981321523904793,116,11.398954482525935,114.0,324.4190270904199,50.8910939854204,94.76215598881257,-1.0664883331322086,0.9739629286235896,1.7440232978765238,2.615331819399469,3.549215377649709,7.438158661319743,13.321944405299664,19.985257532808227,27.1374806763843,3.880703065934747,0.2957219703670844,0.0276969001618793,-2.1211141728959784,0.2139707427909558,0.0200401961791605,2.280283414574283,0.0770572764549224,0.0072170751806808,437.0697226793053,437.5259426889838,437.98311611259,96.0,False,-8158.310636992171,435.94007887000026,12.750098980020674,-17.579245211749235,15.659416790719106,2.959351607467996,28.0,0.9329708814620972,0.9824870228767396,0.9893643856048584,0.9991488456726074,0.9997982382774352,,6.977320671081543,7.256782054901123,7.447604179382324,0.0767632722854614,0.2363574206829071,0.3630905449390411,0.2610938549041748,0.6786699295043945,1.082507610321045,8.012360572814941,8.165509223937988,8.33771800994873,80.0,False,False,1.0,1:1,hunt,none,18.06267446445467,-13.534161,-36.31695352271835,435.9400331268305,-8.143520742919435,-2.286048580925219,-13.805598219848864,-8.567189107463408,0.07581645710124,0.910082636738764,0.0170006796046777,0.3193991204593868,3.0104616282742165,0.0753420305276738,20.0,124.0188356397586,170.37843496154426,222.7646858756007,0.0,1.0,2.0,0.0,2.0,3.0,0.9893152359252464,OCSN_28
